Year, Week, Virus,0-4 yr,5-24 yr,25-64 yr,65+ yr
2005,39,A (Subtyping not Performed),0,0,0,0
2004,40,B (Lineage Unspecified),0,0,2,0
2004,41,B (Lineage Unspecified),0,0,0,0
2004,42,B (Lineage Unspecified),2,1,1,1
2004,43,B (Lineage Unspecified),0,4,2,0
2004,44,B (Lineage Unspecified),0,10,3,0
2004,45,B (Lineage Unspecified),2,14,3,1
2004,46,B (Lineage Unspecified),1,8,2,0
2004,47,B (Lineage Unspecified),3,8,5,0
2004,48,B (Lineage Unspecified),6,9,8,1
2004,49,B (Lineage Unspecified),2,11,4,1
2004,50,B (Lineage Unspecified),2,7,13,0
2004,51,B (Lineage Unspecified),6,11,10,2
2004,52,B (Lineage Unspecified),10,24,28,7
2005,1,B (Lineage Unspecified),25,25,41,4
2005,2,B (Lineage Unspecified),20,44,35,2
2005,3,B (Lineage Unspecified),17,38,48,7
2005,4,B (Lineage Unspecified),19,42,61,5
2005,5,B (Lineage Unspecified),35,69,76,10
2005,6,B (Lineage Unspecified),30,82,81,15
2005,7,B (Lineage Unspecified),45,112,79,18
2005,8,B (Lineage Unspecified),33,124,87,18
2005,9,B (Lineage Unspecified),26,83,80,14
2005,10,B (Lineage Unspecified),25,39,55,12
2005,11,B (Lineage Unspecified),47,70,48,7
2005,12,B (Lineage Unspecified),40,42,50,14
2005,13,B (Lineage Unspecified),16,43,36,6
2005,14,B (Lineage Unspecified),8,34,27,3
2005,15,B (Lineage Unspecified),8,23,21,0
2005,16,B (Lineage Unspecified),4,10,19,6
2005,17,B (Lineage Unspecified),6,5,10,2
2005,18,B (Lineage Unspecified),5,8,4,1
2005,19,B (Lineage Unspecified),1,4,4,2
2005,20,B (Lineage Unspecified),2,3,3,0
2005,21,B (Lineage Unspecified),1,6,0,1
2005,22,B (Lineage Unspecified),2,0,7,2
2005,23,B (Lineage Unspecified),1,1,3,2
2005,24,B (Lineage Unspecified),1,5,0,1
2005,25,B (Lineage Unspecified),0,1,2,0
2005,26,B (Lineage Unspecified),0,0,0,1
2005,27,B (Lineage Unspecified),0,1,1,0
2005,28,B (Lineage Unspecified),0,0,0,0
2005,29,B (Lineage Unspecified),0,1,0,0
2005,30,B (Lineage Unspecified),0,0,1,0
2005,31,B (Lineage Unspecified),0,0,0,0
2005,32,B (Lineage Unspecified),0,0,0,0
2005,33,B (Lineage Unspecified),0,0,0,0
2005,34,B (Lineage Unspecified),0,0,0,0
2005,35,B (Lineage Unspecified),0,1,0,0
2005,36,B (Lineage Unspecified),0,0,0,0
2005,37,B (Lineage Unspecified),0,0,0,1
2005,38,B (Lineage Unspecified),0,0,0,0
2005,39,B (Lineage Unspecified),0,0,0,0
2003,40,A (H1),0,0,0,0
2003,41,A (H1),0,0,0,0
2003,42,A (H1),0,0,0,0
2003,43,A (H1),0,0,0,0
2003,44,A (H1),0,0,0,0
2003,45,A (H1),0,0,1,0
2003,46,A (H1),0,0,0,0
2003,47,A (H1),0,0,0,0
2003,48,A (H1),0,0,0,0
2003,49,A (H1),0,0,0,0
2003,50,A (H1),0,0,0,0
2003,51,A (H1),0,0,0,0
2003,52,A (H1),0,0,0,0
2003,53,A (H1),0,0,0,0
2004,1,A (H1),0,0,0,0
2004,2,A (H1),0,0,0,0
2004,3,A (H1),0,0,0,0
2004,4,A (H1),0,0,0,0
2004,5,A (H1),0,0,1,0
2004,6,A (H1),0,0,0,0
2004,7,A (H1),0,0,0,0
2004,8,A (H1),0,0,0,0
2004,9,A (H1),0,0,0,0
2004,10,A (H1),0,0,0,0
2004,11,A (H1),0,0,0,0
2004,12,A (H1),0,0,0,0
2004,13,A (H1),0,0,0,0
2004,14,A (H1),0,0,0,0
2004,15,A (H1),0,0,0,0
2004,16,A (H1),0,0,0,0
2004,17,A (H1),0,0,0,0
2004,18,A (H1),0,0,0,0
2004,19,A (H1),0,0,0,0
2004,20,A (H1),0,0,0,0
2004,21,A (H1),0,0,0,0
2004,22,A (H1),0,0,0,0
2004,23,A (H1),0,0,0,0
2004,24,A (H1),0,0,0,0
2004,25,A (H1),0,0,0,0
2004,26,A (H1),0,0,0,0
2004,27,A (H1),0,0,0,0
2004,28,A (H1),0,0,0,0
2004,29,A (H1),0,0,0,0
2004,30,A (H1),0,0,0,0
2004,31,A (H1),0,0,0,0
2004,32,A (H1),0,0,0,0
2004,33,A (H1),0,0,0,0
2004,34,A (H1),0,0,0,0
2004,35,A (H1),0,0,0,0
2004,36,A (H1),0,0,0,0
2004,37,A (H1),0,0,0,0
2004,38,A (H1),0,0,0,0
2004,39,A (H1),0,0,0,0
2003,40,A (H3),1,1,0,0
2003,41,A (H3),0,1,2,0
2003,42,A (H3),5,7,4,0
2003,43,A (H3),5,36,11,2
2003,44,A (H3),17,53,22,2
2003,45,A (H3),38,163,26,5
2003,46,A (H3),45,223,83,12
2003,47,A (H3),73,317,108,27
2003,48,A (H3),75,239,106,24
2003,49,A (H3),187,368,248,82
2003,50,A (H3),307,632,253,99
2003,51,A (H3),258,421,224,94
2003,52,A (H3),167,167,114,50
2003,53,A (H3),158,84,89,57
2004,1,A (H3),91,52,61,32
2004,2,A (H3),62,36,20,15
2004,3,A (H3),30,22,25,7
2004,4,A (H3),40,22,14,6
2004,5,A (H3),7,12,8,12
2004,6,A (H3),4,8,3,7
2004,7,A (H3),1,4,11,7
2004,8,A (H3),1,2,3,3
2004,9,A (H3),2,1,1,0
2004,10,A (H3),1,0,0,0
2004,11,A (H3),4,0,0,0
2004,12,A (H3),2,1,0,1
2004,13,A (H3),1,1,0,1
2004,14,A (H3),0,0,0,0
2004,15,A (H3),0,0,0,0
2004,16,A (H3),1,0,0,1
2004,17,A (H3),0,0,0,0
2004,18,A (H3),0,0,0,0
2004,19,A (H3),0,0,0,0
2004,20,A (H3),0,0,0,0
2004,21,A (H3),0,0,1,0
2004,22,A (H3),0,0,0,0
2004,23,A (H3),0,0,0,0
2004,24,A (H3),0,0,0,0
2004,25,A (H3),0,0,1,0
2004,26,A (H3),0,1,0,0
2004,27,A (H3),0,0,0,0
2004,28,A (H3),0,0,0,0
2004,29,A (H3),0,0,0,0
2004,30,A (H3),0,0,0,0
2004,31,A (H3),0,1,0,0
2004,32,A (H3),0,1,0,0
2004,33,A (H3),0,0,0,0
2004,34,A (H3),0,0,0,0
2004,35,A (H3),1,0,1,1
2004,36,A (H3),0,0,0,0
2004,37,A (H3),0,0,1,0
2004,38,A (H3),0,1,0,1
2004,39,A (H3),1,0,1,1
2003,40,A (Subtyping not Performed),0,0,0,0
2003,41,A (Subtyping not Performed),0,0,0,0
2003,42,A (Subtyping not Performed),0,1,0,0
2003,43,A (Subtyping not Performed),0,12,1,0
2003,44,A (Subtyping not Performed),2,7,5,0
2003,45,A (Subtyping not Performed),0,10,3,1
2003,46,A (Subtyping not Performed),11,19,12,5
2003,47,A (Subtyping not Performed),31,43,22,4
2003,48,A (Subtyping not Performed),51,61,51,5
2003,49,A (Subtyping not Performed),113,149,125,33
2003,50,A (Subtyping not Performed),119,196,115,40
2003,51,A (Subtyping not Performed),93,126,82,53
2003,52,A (Subtyping not Performed),92,93,61,38
2003,53,A (Subtyping not Performed),38,26,52,47
2004,1,A (Subtyping not Performed),28,17,29,44
2004,2,A (Subtyping not Performed),12,15,15,19
2004,3,A (Subtyping not Performed),8,12,5,9
2004,4,A (Subtyping not Performed),0,5,4,3
2004,5,A (Subtyping not Performed),1,4,1,1
2004,6,A (Subtyping not Performed),0,1,1,1
2004,7,A (Subtyping not Performed),0,0,1,1
2004,8,A (Subtyping not Performed),0,0,0,0
2004,9,A (Subtyping not Performed),0,1,0,0
2004,10,A (Subtyping not Performed),0,0,0,0
2004,11,A (Subtyping not Performed),0,0,1,0
2004,12,A (Subtyping not Performed),0,0,0,0
2004,13,A (Subtyping not Performed),0,0,0,0
2004,14,A (Subtyping not Performed),0,0,0,0
2004,15,A (Subtyping not Performed),0,0,0,0
2004,16,A (Subtyping not Performed),0,0,0,0
2004,17,A (Subtyping not Performed),0,0,0,0
2004,18,A (Subtyping not Performed),1,0,0,0
2004,19,A (Subtyping not Performed),0,0,0,0
2004,20,A (Subtyping not Performed),0,0,0,0
2004,21,A (Subtyping not Performed),0,0,0,0
2004,22,A (Subtyping not Performed),0,0,0,0
2004,23,A (Subtyping not Performed),0,0,0,0
2004,24,A (Subtyping not Performed),0,0,0,0
2004,25,A (Subtyping not Performed),0,0,0,0
2004,26,A (Subtyping not Performed),0,0,0,0
2004,27,A (Subtyping not Performed),0,0,0,0
2004,28,A (Subtyping not Performed),0,0,0,0
2004,29,A (Subtyping not Performed),0,0,0,0
2004,30,A (Subtyping not Performed),0,0,0,0
2004,31,A (Subtyping not Performed),0,0,0,0
2004,32,A (Subtyping not Performed),0,0,0,0
2004,33,A (Subtyping not Performed),0,0,0,0
2004,34,A (Subtyping not Performed),0,0,0,0
2004,35,A (Subtyping not Performed),0,0,0,0
2004,36,A (Subtyping not Performed),0,0,0,0
2004,37,A (Subtyping not Performed),0,0,0,0
2004,38,A (Subtyping not Performed),0,0,0,0
2004,39,A (Subtyping not Performed),1,0,0,0
2003,40,B (Lineage Unspecified),0,1,0,0
2003,41,B (Lineage Unspecified),0,0,0,0
2003,42,B (Lineage Unspecified),0,0,0,0
2003,43,B (Lineage Unspecified),1,0,0,0
2003,44,B (Lineage Unspecified),0,0,0,0
2003,45,B (Lineage Unspecified),0,1,0,0
2003,46,B (Lineage Unspecified),0,0,0,0
2003,47,B (Lineage Unspecified),0,0,0,0
2003,48,B (Lineage Unspecified),1,1,0,0
2003,49,B (Lineage Unspecified),0,1,0,1
2003,50,B (Lineage Unspecified),1,0,0,0
2003,51,B (Lineage Unspecified),1,0,1,0
2003,52,B (Lineage Unspecified),1,0,0,0
2003,53,B (Lineage Unspecified),0,0,0,0
2004,1,B (Lineage Unspecified),1,0,0,0
2004,2,B (Lineage Unspecified),0,1,0,0
2004,3,B (Lineage Unspecified),0,0,1,0
2004,4,B (Lineage Unspecified),0,1,1,0
2004,5,B (Lineage Unspecified),0,1,0,0
2004,6,B (Lineage Unspecified),0,0,1,0
2004,7,B (Lineage Unspecified),1,0,0,3
2004,8,B (Lineage Unspecified),0,1,0,0
2004,9,B (Lineage Unspecified),1,0,3,0
2004,10,B (Lineage Unspecified),0,0,2,0
2004,11,B (Lineage Unspecified),0,0,0,0
2004,12,B (Lineage Unspecified),1,1,0,7
2004,13,B (Lineage Unspecified),2,1,0,2
2004,14,B (Lineage Unspecified),1,0,0,2
2004,15,B (Lineage Unspecified),0,0,3,3
2004,16,B (Lineage Unspecified),1,0,2,0
2004,17,B (Lineage Unspecified),1,0,1,0
2004,18,B (Lineage Unspecified),0,0,0,1
2004,19,B (Lineage Unspecified),0,0,0,0
2004,20,B (Lineage Unspecified),0,1,1,0
2004,21,B (Lineage Unspecified),0,1,1,0
2004,22,B (Lineage Unspecified),0,1,0,0
2004,23,B (Lineage Unspecified),0,2,0,0
2004,24,B (Lineage Unspecified),1,0,0,0
2004,25,B (Lineage Unspecified),1,0,0,0
2004,26,B (Lineage Unspecified),0,1,1,0
2004,27,B (Lineage Unspecified),0,1,0,0
2004,28,B (Lineage Unspecified),0,0,1,0
2004,29,B (Lineage Unspecified),0,2,0,0
2004,30,B (Lineage Unspecified),0,0,0,0
2004,31,B (Lineage Unspecified),0,0,0,0
2004,32,B (Lineage Unspecified),0,0,0,0
2004,33,B (Lineage Unspecified),0,1,0,0
2004,34,B (Lineage Unspecified),0,0,0,0
2004,35,B (Lineage Unspecified),0,0,0,0
2004,36,B (Lineage Unspecified),0,1,0,0
2004,37,B (Lineage Unspecified),0,0,0,0
2004,38,B (Lineage Unspecified),0,0,1,0
2004,39,B (Lineage Unspecified),0,1,0,0
2002,40,A (H1),0,0,0,0
2002,41,A (H1),0,1,0,0
2002,42,A (H1),0,0,0,0
2002,43,A (H1),0,2,2,0
2002,44,A (H1),0,0,0,0
2002,45,A (H1),0,0,0,0
2002,46,A (H1),0,0,0,0
2002,47,A (H1),0,1,1,0
2002,48,A (H1),0,1,0,0
2002,49,A (H1),0,2,2,0
2002,50,A (H1),0,7,0,0
2002,51,A (H1),2,8,3,0
2002,52,A (H1),4,5,3,0
2003,1,A (H1),4,7,13,0
2003,2,A (H1),4,23,17,0
2003,3,A (H1),14,32,10,0
2003,4,A (H1),16,47,10,0
2003,5,A (H1),21,110,19,4
2003,6,A (H1),40,164,42,4
2003,7,A (H1),49,134,36,1
2003,8,A (H1),52,137,39,3
2003,9,A (H1),59,144,42,4
2003,10,A (H1),45,92,26,3
2003,11,A (H1),34,75,41,4
2003,12,A (H1),38,72,39,2
2003,13,A (H1),21,45,16,4
2003,14,A (H1),11,15,11,0
2003,15,A (H1),5,9,8,0
2003,16,A (H1),1,7,4,1
2003,17,A (H1),1,5,1,1
2003,18,A (H1),2,11,2,0
2003,19,A (H1),0,1,2,0
2003,20,A (H1),2,3,1,0
2003,21,A (H1),0,3,0,0
2003,22,A (H1),0,0,0,0
2003,23,A (H1),1,1,1,0
2003,24,A (H1),0,0,0,0
2003,25,A (H1),0,0,0,0
2003,26,A (H1),0,1,0,0
2003,27,A (H1),0,0,0,0
2003,28,A (H1),0,0,0,0
2003,29,A (H1),0,0,0,0
2003,30,A (H1),0,0,0,0
2003,31,A (H1),0,0,0,0
2003,32,A (H1),0,0,0,0
2003,33,A (H1),0,0,0,0
2003,34,A (H1),0,0,0,0
2003,35,A (H1),0,0,0,0
2003,36,A (H1),0,0,0,0
2003,37,A (H1),0,0,0,0
2003,38,A (H1),0,0,0,0
2003,39,A (H1),0,0,0,0
2002,40,A (H3),0,0,0,0
2002,41,A (H3),0,0,0,0
2002,42,A (H3),0,0,0,0
2002,43,A (H3),0,0,0,0
2002,44,A (H3),0,0,0,0
2002,45,A (H3),0,1,1,0
2002,46,A (H3),0,0,0,0
2002,47,A (H3),0,0,0,0
2002,48,A (H3),0,1,2,0
2002,49,A (H3),0,0,2,1
2002,50,A (H3),1,0,1,0
2002,51,A (H3),1,1,1,0
2002,52,A (H3),1,3,1,1
2003,1,A (H3),1,1,4,2
2003,2,A (H3),2,5,11,1
2003,3,A (H3),5,4,2,0
2003,4,A (H3),1,4,14,4
2003,5,A (H3),9,18,14,8
2003,6,A (H3),17,21,21,4
2003,7,A (H3),29,38,21,7
2003,8,A (H3),40,42,15,10
2003,9,A (H3),25,19,25,14
2003,10,A (H3),12,27,17,15
2003,11,A (H3),15,12,15,8
2003,12,A (H3),22,14,16,9
2003,13,A (H3),10,5,6,6
2003,14,A (H3),1,9,11,3
2003,15,A (H3),3,2,8,3
2003,16,A (H3),3,4,5,6
2003,17,A (H3),5,8,4,3
2003,18,A (H3),2,2,5,4
2003,19,A (H3),1,0,1,4
2003,20,A (H3),1,0,0,2
2003,21,A (H3),1,0,2,2
2003,22,A (H3),0,0,1,1
2003,23,A (H3),0,0,0,0
2003,24,A (H3),0,0,2,0
2003,25,A (H3),0,0,1,0
2003,26,A (H3),0,0,1,0
2003,27,A (H3),0,1,0,0
2003,28,A (H3),0,2,0,0
2003,29,A (H3),1,1,2,0
2003,30,A (H3),0,3,1,0
2003,31,A (H3),0,0,7,0
2003,32,A (H3),0,1,0,0
2003,33,A (H3),0,1,1,0
2003,34,A (H3),0,0,0,0
2003,35,A (H3),0,0,0,0
2003,36,A (H3),0,0,0,0
2003,37,A (H3),1,0,0,0
2003,38,A (H3),0,0,0,1
2003,39,A (H3),0,0,0,0
2002,40,A (Subtyping not Performed),0,0,0,0
2002,41,A (Subtyping not Performed),0,0,0,0
2002,42,A (Subtyping not Performed),0,0,0,0
2002,43,A (Subtyping not Performed),0,0,0,0
2002,44,A (Subtyping not Performed),0,0,0,0
2002,45,A (Subtyping not Performed),0,0,0,0
2002,46,A (Subtyping not Performed),0,0,0,0
2002,47,A (Subtyping not Performed),0,2,0,0
2002,48,A (Subtyping not Performed),0,0,0,0
2002,49,A (Subtyping not Performed),0,0,0,0
2002,50,A (Subtyping not Performed),0,0,0,0
2002,51,A (Subtyping not Performed),0,0,0,0
2002,52,A (Subtyping not Performed),0,0,0,0
2003,1,A (Subtyping not Performed),1,1,1,0
2003,2,A (Subtyping not Performed),0,6,3,0
2003,3,A (Subtyping not Performed),1,5,5,4
2003,4,A (Subtyping not Performed),0,3,1,0
2003,5,A (Subtyping not Performed),1,11,2,1
2003,6,A (Subtyping not Performed),2,17,8,1
2003,7,A (Subtyping not Performed),9,20,8,1
2003,8,A (Subtyping not Performed),5,15,9,7
2003,9,A (Subtyping not Performed),9,18,5,2
2003,10,A (Subtyping not Performed),5,13,14,6
2003,11,A (Subtyping not Performed),3,13,7,2
2003,12,A (Subtyping not Performed),10,3,7,1
2003,13,A (Subtyping not Performed),2,1,6,0
2003,14,A (Subtyping not Performed),0,6,11,2
2003,15,A (Subtyping not Performed),1,7,5,0
2003,16,A (Subtyping not Performed),1,0,1,0
2003,17,A (Subtyping not Performed),1,1,1,1
2003,18,A (Subtyping not Performed),1,0,1,0
2003,19,A (Subtyping not Performed),0,0,0,0
2003,20,A (Subtyping not Performed),1,0,1,0
2003,21,A (Subtyping not Performed),0,0,0,0
2003,22,A (Subtyping not Performed),0,0,0,0
2003,23,A (Subtyping not Performed),0,0,0,0
2003,24,A (Subtyping not Performed),0,0,0,0
2003,25,A (Subtyping not Performed),0,0,0,0
2003,26,A (Subtyping not Performed),0,0,0,0
2003,27,A (Subtyping not Performed),0,0,0,0
2003,28,A (Subtyping not Performed),0,0,0,0
2003,29,A (Subtyping not Performed),0,0,0,0
2003,30,A (Subtyping not Performed),0,0,0,0
2003,31,A (Subtyping not Performed),0,0,0,0
2003,32,A (Subtyping not Performed),0,0,0,0
2003,33,A (Subtyping not Performed),0,0,0,0
2003,34,A (Subtyping not Performed),0,0,0,0
2003,35,A (Subtyping not Performed),0,0,0,0
2003,36,A (Subtyping not Performed),0,0,0,0
2003,37,A (Subtyping not Performed),0,0,0,0
2003,38,A (Subtyping not Performed),0,0,0,0
2003,39,A (Subtyping not Performed),0,0,0,0
2002,40,B (Lineage Unspecified),0,0,0,0
2002,41,B (Lineage Unspecified),0,0,0,0
2002,42,B (Lineage Unspecified),0,0,0,0
2002,43,B (Lineage Unspecified),0,0,0,0
2002,44,B (Lineage Unspecified),0,0,0,0
2002,45,B (Lineage Unspecified),0,2,0,0
2002,46,B (Lineage Unspecified),0,0,0,0
2002,47,B (Lineage Unspecified),0,13,0,0
2002,48,B (Lineage Unspecified),0,4,0,0
2002,49,B (Lineage Unspecified),3,16,2,0
2002,50,B (Lineage Unspecified),0,31,2,0
2002,51,B (Lineage Unspecified),7,69,1,0
2002,52,B (Lineage Unspecified),7,43,6,0
2003,1,B (Lineage Unspecified),5,28,6,0
2003,2,B (Lineage Unspecified),14,61,8,1
2003,3,B (Lineage Unspecified),17,109,5,1
2003,4,B (Lineage Unspecified),13,137,7,1
2003,5,B (Lineage Unspecified),16,190,16,0
2003,6,B (Lineage Unspecified),27,280,28,1
2003,7,B (Lineage Unspecified),32,226,17,1
2003,8,B (Lineage Unspecified),25,170,13,0
2003,9,B (Lineage Unspecified),25,171,20,2
2003,10,B (Lineage Unspecified),12,88,14,1
2003,11,B (Lineage Unspecified),11,68,14,2
2003,12,B (Lineage Unspecified),16,48,11,1
2003,13,B (Lineage Unspecified),9,34,7,0
2003,14,B (Lineage Unspecified),3,14,1,0
2003,15,B (Lineage Unspecified),0,9,3,0
2003,16,B (Lineage Unspecified),0,14,1,0
2003,17,B (Lineage Unspecified),3,4,1,0
2003,18,B (Lineage Unspecified),2,16,0,0
2003,19,B (Lineage Unspecified),1,4,2,0
2003,20,B (Lineage Unspecified),1,2,1,0
2003,21,B (Lineage Unspecified),0,5,1,0
2003,22,B (Lineage Unspecified),0,1,0,0
2003,23,B (Lineage Unspecified),0,5,1,0
2003,24,B (Lineage Unspecified),1,0,2,0
2003,25,B (Lineage Unspecified),1,0,0,0
2003,26,B (Lineage Unspecified),0,0,0,0
2003,27,B (Lineage Unspecified),0,0,0,0
2003,28,B (Lineage Unspecified),0,0,0,0
2003,29,B (Lineage Unspecified),0,0,0,0
2003,30,B (Lineage Unspecified),0,0,0,0
2003,31,B (Lineage Unspecified),0,1,0,0
2003,32,B (Lineage Unspecified),0,0,0,0
2003,33,B (Lineage Unspecified),0,0,0,0
2003,34,B (Lineage Unspecified),0,0,0,0
2003,35,B (Lineage Unspecified),0,0,0,0
2003,36,B (Lineage Unspecified),0,0,0,0
2003,37,B (Lineage Unspecified),0,0,0,0
2003,38,B (Lineage Unspecified),0,0,0,0
2003,39,B (Lineage Unspecified),0,0,0,0
2001,40,A (H1),0,0,0,0
2001,41,A (H1),0,0,0,0
2001,42,A (H1),0,0,0,0
2001,43,A (H1),0,0,0,0
2001,44,A (H1),0,0,1,0
2001,45,A (H1),0,0,0,0
2001,46,A (H1),0,0,0,0
2001,47,A (H1),0,0,0,0
2001,48,A (H1),0,0,0,0
2001,49,A (H1),0,0,0,0
2001,50,A (H1),0,2,0,0
2001,51,A (H1),1,0,1,0
2001,52,A (H1),0,0,0,0
2002,1,A (H1),0,0,0,0
2002,2,A (H1),0,0,0,0
2002,3,A (H1),0,0,1,0
2002,4,A (H1),0,1,0,0
2002,5,A (H1),0,0,0,0
2002,6,A (H1),2,1,2,0
2002,7,A (H1),0,3,1,0
2002,8,A (H1),0,1,3,0
2002,9,A (H1),1,1,1,0
2002,10,A (H1),0,5,0,0
2002,11,A (H1),0,4,1,0
2002,12,A (H1),0,1,1,0
2002,13,A (H1),0,1,0,0
2002,14,A (H1),0,1,0,1
2002,15,A (H1),1,0,1,0
2002,16,A (H1),1,4,0,0
2002,17,A (H1),0,1,0,0
2002,18,A (H1),0,1,0,0
2002,19,A (H1),0,0,0,0
2002,20,A (H1),0,0,0,0
2002,21,A (H1),0,0,0,0
2002,22,A (H1),0,0,0,0
2002,23,A (H1),0,0,0,0
2002,24,A (H1),0,0,0,0
2002,25,A (H1),0,0,0,0
2002,26,A (H1),0,0,0,0
2002,27,A (H1),0,0,0,0
2002,28,A (H1),0,0,0,0
2002,29,A (H1),0,0,0,0
2002,30,A (H1),0,0,0,0
2002,31,A (H1),0,0,0,0
2002,32,A (H1),0,0,0,0
2002,33,A (H1),0,0,0,0
2002,34,A (H1),0,0,0,0
2002,35,A (H1),0,0,0,0
2002,36,A (H1),0,0,0,0
2002,37,A (H1),0,0,0,0
2002,38,A (H1),0,0,0,0
2002,39,A (H1),0,0,0,0
2001,40,A (H3),2,0,0,2
2001,41,A (H3),0,0,0,2
2001,42,A (H3),0,0,0,0
2001,43,A (H3),3,0,1,1
2001,44,A (H3),0,1,1,2
2001,45,A (H3),0,1,1,0
2001,46,A (H3),5,5,2,1
2001,47,A (H3),3,2,2,0
2001,48,A (H3),3,5,7,1
2001,49,A (H3),6,2,2,1
2001,50,A (H3),8,7,11,3
2001,51,A (H3),4,12,11,3
2001,52,A (H3),5,8,19,3
2002,1,A (H3),28,25,33,10
2002,2,A (H3),33,37,41,17
2002,3,A (H3),62,100,68,7
2002,4,A (H3),81,148,105,18
2002,5,A (H3),102,155,105,35
2002,6,A (H3),145,191,161,50
2002,7,A (H3),123,202,166,59
2002,8,A (H3),153,142,120,59
2002,9,A (H3),80,93,99,52
2002,10,A (H3),59,57,63,32
2002,11,A (H3),26,45,33,29
2002,12,A (H3),31,21,17,18
2002,13,A (H3),4,5,14,7
2002,14,A (H3),1,6,4,3
2002,15,A (H3),6,4,3,0
2002,16,A (H3),5,1,4,3
2002,17,A (H3),3,0,0,0
2002,18,A (H3),2,2,0,5
2002,19,A (H3),0,0,0,0
2002,20,A (H3),0,0,0,0
2002,21,A (H3),0,0,0,0
2002,22,A (H3),0,0,0,0
2002,23,A (H3),0,0,0,0
2002,24,A (H3),0,0,0,0
2002,25,A (H3),0,0,0,0
2002,26,A (H3),0,0,0,0
2002,27,A (H3),0,0,0,0
2002,28,A (H3),0,0,0,0
2002,29,A (H3),0,0,0,0
2002,30,A (H3),0,0,0,0
2002,31,A (H3),0,0,0,0
2002,32,A (H3),0,0,0,0
2002,33,A (H3),0,0,0,0
2002,34,A (H3),0,0,0,0
2002,35,A (H3),0,0,0,0
2002,36,A (H3),0,0,0,0
2002,37,A (H3),0,0,0,0
2002,38,A (H3),0,1,0,0
2002,39,A (H3),0,0,0,0
2001,40,A (Subtyping not Performed),0,0,0,0
2001,41,A (Subtyping not Performed),0,1,0,0
2001,42,A (Subtyping not Performed),1,0,0,0
2001,43,A (Subtyping not Performed),0,0,0,0
2001,44,A (Subtyping not Performed),0,0,0,0
2001,45,A (Subtyping not Performed),0,0,0,0
2001,46,A (Subtyping not Performed),0,1,0,0
2001,47,A (Subtyping not Performed),0,0,0,0
2001,48,A (Subtyping not Performed),4,8,3,0
2001,49,A (Subtyping not Performed),5,14,11,3
2001,50,A (Subtyping not Performed),10,13,16,3
2001,51,A (Subtyping not Performed),14,32,18,1
2001,52,A (Subtyping not Performed),15,29,32,4
2002,1,A (Subtyping not Performed),12,14,7,4
2002,2,A (Subtyping not Performed),12,18,25,12
2002,3,A (Subtyping not Performed),36,57,47,18
2002,4,A (Subtyping not Performed),25,44,32,11
2002,5,A (Subtyping not Performed),29,46,53,22
2002,6,A (Subtyping not Performed),15,27,21,18
2002,7,A (Subtyping not Performed),32,26,31,14
2002,8,A (Subtyping not Performed),24,17,21,34
2002,9,A (Subtyping not Performed),10,8,20,9
2002,10,A (Subtyping not Performed),17,16,23,8
2002,11,A (Subtyping not Performed),2,7,8,15
2002,12,A (Subtyping not Performed),2,3,6,0
2002,13,A (Subtyping not Performed),2,2,3,2
2002,14,A (Subtyping not Performed),3,5,2,0
2002,15,A (Subtyping not Performed),1,3,1,3
2002,16,A (Subtyping not Performed),0,0,1,0
2002,17,A (Subtyping not Performed),0,0,0,0
2002,18,A (Subtyping not Performed),0,2,0,1
2002,19,A (Subtyping not Performed),0,1,1,1
2002,20,A (Subtyping not Performed),0,0,1,0
2002,21,A (Subtyping not Performed),0,0,0,0
2002,22,A (Subtyping not Performed),0,0,1,0
2002,23,A (Subtyping not Performed),0,0,1,0
2002,24,A (Subtyping not Performed),0,0,0,0
2002,25,A (Subtyping not Performed),0,0,0,0
2002,26,A (Subtyping not Performed),0,0,0,0
2002,27,A (Subtyping not Performed),0,0,0,0
2002,28,A (Subtyping not Performed),0,0,0,0
2002,29,A (Subtyping not Performed),0,0,0,0
2002,30,A (Subtyping not Performed),0,0,0,0
2002,31,A (Subtyping not Performed),0,0,0,0
2002,32,A (Subtyping not Performed),0,0,0,0
2002,33,A (Subtyping not Performed),0,0,0,0
2002,34,A (Subtyping not Performed),0,0,0,0
2002,35,A (Subtyping not Performed),0,0,0,0
2002,36,A (Subtyping not Performed),0,0,0,0
2002,37,A (Subtyping not Performed),0,0,0,0
2002,38,A (Subtyping not Performed),0,0,0,0
2002,39,A (Subtyping not Performed),0,0,0,0
2001,40,B (Lineage Unspecified),0,1,0,0
2001,41,B (Lineage Unspecified),0,0,0,0
2001,42,B (Lineage Unspecified),0,0,0,0
2001,43,B (Lineage Unspecified),0,0,0,0
2001,44,B (Lineage Unspecified),0,0,0,0
2001,45,B (Lineage Unspecified),0,0,0,0
2001,46,B (Lineage Unspecified),0,0,0,0
2001,47,B (Lineage Unspecified),0,2,1,0
2001,48,B (Lineage Unspecified),0,0,1,0
2001,49,B (Lineage Unspecified),0,1,0,0
2001,50,B (Lineage Unspecified),0,1,0,0
2001,51,B (Lineage Unspecified),0,2,0,0
2001,52,B (Lineage Unspecified),0,0,0,0
2002,1,B (Lineage Unspecified),0,0,1,0
2002,2,B (Lineage Unspecified),0,3,1,0
2002,3,B (Lineage Unspecified),0,3,1,0
2002,4,B (Lineage Unspecified),0,1,0,0
